data,fechamento_ibov,fechamento_dolar
2005-06-08,25026.0,2.4637
2005-06-09,24702.0,2.4961
2005-06-10,24484.0,2.4731
2005-06-13,24955.0,2.451
2005-06-14,24898.0,2.4345
2005-06-15,25744.0,2.4233
2005-06-16,25479.0,2.4045
2005-06-17,25752.0,2.3715
2005-06-20,26093.0,2.389
2005-06-21,26046.0,2.3685
2005-06-22,25730.0,2.3865
2005-06-23,25678.0,2.4055
2005-06-24,24811.0,2.374
2005-06-27,24917.0,2.3724
2005-06-28,25226.0,2.3675
2005-06-29,25267.0,2.3565
2005-06-30,25132.0,2.3364
2005-07-01,25051.0,2.3565
2005-07-04,25314.0,2.3685
2005-07-05,25042.0,2.3766
2005-07-06,24677.0,2.397
2005-07-07,24513.0,2.3773
2005-07-08,24452.0,2.3749
2005-07-11,24425.0,2.3305
2005-07-12,25027.0,2.3365
2005-07-13,25557.0,2.357
2005-07-14,25859.0,2.3355
2005-07-15,25916.0,2.338
2005-07-18,25222.0,2.336
2005-07-19,25312.0,2.3429
2005-07-20,25268.0,2.338
2005-07-21,25706.0,2.3655
2005-07-22,25834.0,2.3985
2005-07-25,25388.0,2.4851
2005-07-26,24506.0,2.432
2005-07-27,24882.0,2.442
2005-07-28,25340.0,2.4062
2005-07-29,26065.0,2.38
2005-08-01,26042.0,2.3655
2005-08-02,26325.0,2.3365
2005-08-03,26789.0,2.319
2005-08-04,26714.0,2.303
2005-08-05,26469.0,2.3134
2005-08-08,26521.0,2.3286
2005-08-09,26711.0,2.296
2005-08-10,27291.0,2.2787
2005-08-11,27099.0,2.3579
2005-08-12,26629.0,2.374
2005-08-15,26960.0,2.3335
2005-08-16,27376.0,2.347
2005-08-17,27084.0,2.354
2005-08-18,27395.0,2.4035
2005-08-19,26909.0,2.4497
2005-08-22,26647.0,2.373
2005-08-23,27261.0,2.4005
2005-08-24,26769.0,2.4525
2005-08-25,26712.0,2.4005
2005-08-26,27397.0,2.4025
2005-08-29,27113.0,2.3845
2005-08-30,27385.0,2.3799
2005-08-31,27626.0,2.3555
2005-09-01,28044.0,2.356
2005-09-02,27972.0,2.3305
2005-09-05,28322.0,2.3325
2005-09-06,28523.0,2.3207
2005-09-08,28855.0,2.3197
2005-09-09,28837.0,2.31
2005-09-12,29308.0,2.3195
2005-09-13,29084.0,2.3263
2005-09-14,28874.0,2.3195
2005-09-15,29048.0,2.299
2005-09-16,29368.0,2.2988
2005-09-19,29816.0,2.2945
2005-09-20,30076.0,2.296
2005-09-21,30059.0,2.2741
2005-09-22,30839.0,2.2748
2005-09-23,30683.0,2.2645
2005-09-26,31301.0,2.25
2005-09-27,31146.0,2.26
2005-09-28,30879.0,2.2275
2005-09-29,31318.0,2.211
2005-09-30,31209.0,2.2275
2005-10-03,31582.0,2.2382
2005-10-04,31857.0,2.262
2005-10-05,31272.0,2.2675
2005-10-06,30165.0,2.2915
2005-10-07,29227.0,2.2499
2005-10-10,29982.0,2.2415
2005-10-11,30275.0,2.2335
2005-10-13,30561.0,2.259
2005-10-14,29880.0,2.245
2005-10-17,29777.0,2.236
2005-10-18,30241.0,2.242
2005-10-19,29072.0,2.2385
2005-10-20,29300.0,2.2495
2005-10-21,28346.0,2.263
2005-10-24,29176.0,2.261
2005-10-25,29837.0,2.2635
2005-10-26,29492.0,2.2868
2005-10-27,29730.0,2.2895
2005-10-28,29133.0,2.265
2005-10-31,29333.0,2.2518
2005-11-01,30194.0,2.243
2005-11-03,30899.0,2.222
2005-11-04,31080.0,2.212
2005-11-07,30888.0,2.2069
2005-11-08,30951.0,2.1935
2005-11-09,30971.0,2.1755
2005-11-10,30665.0,2.1635
2005-11-11,30722.0,2.1615
2005-11-14,30510.0,2.2093
2005-11-16,30219.0,2.2015
2005-11-17,30483.0,2.1945
2005-11-18,31087.0,2.226
2005-11-21,31102.0,2.22
2005-11-22,31110.0,2.248
2005-11-23,31489.0,2.239
2005-11-24,31938.0,2.2405
2005-11-25,31947.0,2.234
2005-11-28,31920.0,2.198
2005-11-29,31360.0,2.1873
2005-11-30,31652.0,2.2035
2005-12-01,31921.0,2.2238
2005-12-02,32617.0,2.2083
2005-12-05,32835.0,2.1955
2005-12-06,32712.0,2.1755
2005-12-07,33225.0,2.1965
2005-12-08,32756.0,2.2212
2005-12-09,32483.0,2.252
2005-12-12,32925.0,2.261
2005-12-13,32971.0,2.2615
2005-12-14,33420.0,2.2695
2005-12-15,33625.0,2.2988
2005-12-16,33193.0,2.337
2005-12-19,33284.0,2.38
2005-12-20,33008.0,2.3475
2005-12-21,33068.0,2.308
2005-12-22,33521.0,2.341
2005-12-23,33509.0,2.315
2005-12-26,33331.0,2.341
2005-12-27,33297.0,2.337
2005-12-28,33371.0,2.341
2005-12-29,33137.0,2.3258
2006-01-02,33462.0,2.3364
2006-01-03,33507.0,2.3259
2006-01-04,34540.0,2.286
2006-01-05,35006.0,2.2897
2006-01-06,35170.0,2.283
2006-01-09,35475.0,2.2485
2006-01-10,35338.0,2.2618
2006-01-11,35050.0,2.2798
2006-01-12,35953.0,2.2756
2006-01-13,35779.0,2.2725
2006-01-16,35897.0,2.2715
2006-01-17,36534.0,2.3035
2006-01-18,36115.0,2.3165
2006-01-19,35813.0,2.2828
2006-01-20,36857.0,2.2787
2006-01-23,36687.0,2.257
2006-01-24,36632.0,2.241
2006-01-26,37402.0,2.229
2006-01-27,38018.0,2.21
2006-01-30,37824.0,2.2125
2006-01-31,38243.0,2.212
2006-02-01,38382.0,2.225
2006-02-02,38482.0,2.227
2006-02-03,37304.0,2.21
2006-02-06,37262.0,2.1755
2006-02-07,37320.0,2.1905
2006-02-08,36553.0,2.1858
2006-02-09,36501.0,2.17
2006-02-10,36886.0,2.1615
2006-02-13,36975.0,2.1595
2006-02-14,36117.0,2.138
2006-02-15,36629.0,2.1335
2006-02-16,37245.0,2.116
2006-02-17,38256.0,2.1245
2006-02-20,38418.0,2.1175
2006-02-21,38541.0,2.166
2006-02-22,38166.0,2.141
2006-02-23,38242.0,2.1335
2006-02-24,38406.0,2.1395
2006-03-01,38610.0,2.1149
2006-03-02,39182.0,2.104
2006-03-03,39129.0,2.1118
2006-03-06,39241.0,2.147
2006-03-07,38350.0,2.1575
2006-03-08,37421.0,2.18
2006-03-09,37289.0,2.162
2006-03-10,36328.0,2.1373
2006-03-13,36891.0,2.1339
2006-03-14,36789.0,2.1208
2006-03-15,37546.0,2.1157
2006-03-16,38245.0,2.114
2006-03-17,38159.0,2.124
2006-03-20,38049.0,2.1492
2006-03-21,38204.0,2.1705
2006-03-22,37398.0,2.1544
2006-03-23,37850.0,2.1616
2006-03-24,37473.0,2.159
2006-03-27,37577.0,2.1805
2006-03-28,37640.0,2.2435
2006-03-29,36684.0,2.215
2006-03-30,37493.0,2.1886
2006-03-31,37783.0,2.164
2006-04-03,37952.0,2.1403
2006-04-04,38718.0,2.1331
2006-04-05,38803.0,2.133
2006-04-06,39053.0,2.1285
2006-04-07,39285.0,2.149
2006-04-10,38927.0,2.1561
2006-04-11,38478.0,2.1405
2006-04-12,37901.0,2.136
2006-04-13,38426.0,2.1385
2006-04-17,38086.0,2.1379
2006-04-18,38466.0,2.1155
2006-04-19,39581.0,2.1162
2006-04-20,39941.0,2.1208
2006-04-24,39775.0,2.1135
2006-04-25,39753.0,2.1305
2006-04-26,39739.0,2.118
2006-04-27,40410.0,2.1023
2006-04-28,39752.0,2.087
2006-05-02,40365.0,2.062
2006-05-03,41016.0,2.076
2006-05-04,40926.0,2.0715
2006-05-05,40976.0,2.0555
2006-05-08,41417.0,2.07
2006-05-09,41505.0,2.0605
2006-05-10,41981.0,2.074
2006-05-11,41758.0,2.097
2006-05-12,40847.0,2.1445
2006-05-15,39688.0,2.165
2006-05-16,39271.0,2.136
2006-05-17,39411.0,2.2075
2006-05-18,38290.0,2.179
2006-05-19,37820.0,2.2085
2006-05-22,37732.0,2.2827
2006-05-23,36498.0,2.3536
2006-05-24,36104.0,2.326
2006-05-25,35794.0,2.275
2006-05-26,37574.0,2.2415
2006-05-29,38634.0,2.274
2006-05-30,38149.0,2.3135
2006-05-31,36414.0,2.3051
2006-06-01,36531.0,2.245
2006-06-02,37750.0,2.2765
2006-06-05,37939.0,2.264
2006-06-06,36740.0,2.241
2006-06-07,36559.0,2.2535
2006-06-08,35262.0,2.2595
2006-06-09,35438.0,2.2592
2006-06-12,35083.0,2.299
2006-06-13,33535.0,2.3085
2006-06-14,32848.0,2.283
2006-06-16,32942.0,2.249
2006-06-19,34407.0,2.249
2006-06-20,33897.0,2.2345
2006-06-21,33632.0,2.2236
2006-06-22,34544.0,2.2395
2006-06-23,34314.0,2.2315
2006-06-26,34663.0,2.2402
2006-06-27,34631.0,2.2364
2006-06-28,34374.0,2.2205
2006-06-29,34835.0,2.1778
2006-06-30,36487.0,2.1659
2006-07-03,36629.0,2.1711
2006-07-04,37358.0,2.171
2006-07-05,37366.0,2.208
2006-07-06,36380.0,2.178
2006-07-07,36541.0,2.182
2006-07-10,36107.0,2.1788
2006-07-11,36137.0,2.1835
2006-07-12,36555.0,2.2025
2006-07-13,36221.0,2.214
2006-07-14,35353.0,2.2155
2006-07-17,35344.0,2.2002
2006-07-18,34871.0,2.1925
2006-07-19,35136.0,2.1765
2006-07-20,36786.0,2.1919
2006-07-21,35847.0,2.1985
2006-07-24,35525.0,2.1902
2006-07-25,36223.0,2.202
2006-07-26,36681.0,2.1931
2006-07-27,36595.0,2.193
2006-07-28,36886.0,2.1754
2006-07-31,37381.0,2.1775
2006-08-01,37077.0,2.1917
2006-08-02,36843.0,2.1821
2006-08-03,37288.0,2.1756
2006-08-04,37462.0,2.1813
2006-08-07,37845.0,2.1842
2006-08-08,37699.0,2.172
2006-08-09,37602.0,2.165
2006-08-10,37255.0,2.156
2006-08-11,37354.0,2.1653
2006-08-14,36950.0,2.163
2006-08-15,36559.0,2.144
2006-08-16,37296.0,2.1414
2006-08-17,37451.0,2.1407
2006-08-18,37559.0,2.1469
2006-08-21,37550.0,2.1281
2006-08-22,37161.0,2.1352
2006-08-23,36675.0,2.1516
2006-08-24,35514.0,2.155
2006-08-25,35795.0,2.1561
2006-08-28,35958.0,2.1408
2006-08-29,36384.0,2.1371
2006-08-30,36303.0,2.1375
2006-08-31,36313.0,2.1434
2006-09-01,36232.0,2.139
2006-09-04,37330.0,2.123
2006-09-05,37693.0,2.1386
2006-09-06,37368.0,2.1509
2006-09-08,36705.0,2.1586
2006-09-11,36561.0,2.1856
2006-09-12,35777.0,2.168
2006-09-13,36147.0,2.16
2006-09-14,36548.0,2.16
2006-09-15,36154.0,2.1517
2006-09-18,36168.0,2.1484
2006-09-19,36477.0,2.1603
2006-09-20,35889.0,2.1754
2006-09-21,35199.0,2.2032
2006-09-22,34829.0,2.2075
2006-09-25,34803.0,2.22
2006-09-26,34972.0,2.186
2006-09-27,35817.0,2.1862
2006-09-28,36105.0,2.1715
2006-09-29,36486.0,2.1743
2006-10-02,36450.0,2.1575
2006-10-03,37057.0,2.1758
2006-10-04,36441.0,2.164
2006-10-05,37750.0,2.1592
2006-10-06,37976.0,2.162
2006-10-09,37930.0,2.155
2006-10-10,38411.0,2.1565
2006-10-11,38652.0,2.1595
2006-10-13,38328.0,2.1375
2006-10-16,38852.0,2.1315
2006-10-17,39226.0,2.132
2006-10-18,38898.0,2.136
2006-10-19,38595.0,2.147
2006-10-20,38919.0,2.1387
2006-10-23,38643.0,2.1387
2006-10-24,39227.0,2.1526
2006-10-25,39499.0,2.144
2006-10-26,39563.0,2.139
2006-10-27,39640.0,2.1352
2006-10-30,39327.0,2.1515
2006-10-31,38900.0,2.1428
2006-11-01,39279.0,2.143
2006-11-03,39930.0,2.1405
2006-11-06,40437.0,2.1367
2006-11-07,41247.0,2.1375
2006-11-08,41042.0,2.146
2006-11-09,41334.0,2.145
2006-11-10,40815.0,2.152
2006-11-13,40724.0,2.163
2006-11-14,40607.0,2.15
2006-11-16,41296.0,2.156
2006-11-17,41164.0,2.1585
2006-11-21,41029.0,2.1626
2006-11-22,41579.0,2.1665
2006-11-23,41913.0,2.168
2006-11-24,42071.0,2.169
2006-11-27,41758.0,2.2
2006-11-28,40915.0,2.181
2006-11-29,41041.0,2.1645
2006-11-30,41971.0,2.165
2006-12-01,41930.0,2.167
2006-12-04,41329.0,2.1644
2006-12-05,42652.0,2.148
2006-12-06,43158.0,2.1465
2006-12-07,43097.0,2.1455
2006-12-08,42910.0,2.1397
2006-12-11,42968.0,2.1375
2006-12-12,43297.0,2.151
2006-12-13,43026.0,2.1475
2006-12-14,43291.0,2.1465
2006-12-15,43755.0,2.146
2006-12-18,43596.0,2.1502
2006-12-19,43038.0,2.1575
2006-12-20,43592.0,2.1583
2006-12-21,43505.0,2.1608
2006-12-22,43385.0,2.1475
2006-12-26,43356.0,2.1424
2006-12-27,43602.0,2.1455
2006-12-28,44526.0,2.135
2007-01-02,44476.0,2.133
2007-01-03,45379.0,2.145
2007-01-04,44442.0,2.144
2007-01-05,44019.0,2.1515
2007-01-08,42249.0,2.1465
2007-01-09,42831.0,2.15
2007-01-10,42001.0,2.1495
2007-01-11,42336.0,2.148
2007-01-12,42669.0,2.14
2007-01-15,43095.0,2.1415
2007-01-16,42916.0,2.1383
2007-01-17,42626.0,2.1335
2007-01-18,42741.0,2.137
2007-01-19,42477.0,2.13
2007-01-22,43431.0,2.138
2007-01-23,43549.0,2.1319
2007-01-24,44177.0,2.1282
2007-01-26,44687.0,2.1365
2007-01-29,44414.0,2.135
2007-01-30,43573.0,2.1308
2007-01-31,44046.0,2.124
2007-02-01,44642.0,2.0915
2007-02-02,44815.0,2.1046
2007-02-05,44999.0,2.0824
2007-02-06,45287.0,2.082
2007-02-07,45352.0,2.0911
2007-02-08,44585.0,2.0936
2007-02-09,44894.0,2.112
2007-02-12,44286.0,2.1175
2007-02-13,43932.0,2.1118
2007-02-14,45198.0,2.088
2007-02-15,45996.0,2.0935
2007-02-16,45955.0,2.0921
2007-02-21,45849.0,2.0783
2007-02-22,46097.0,2.082
2007-02-23,46452.0,2.0895
2007-02-26,46021.0,2.0839
2007-02-27,46190.0,2.1355
2007-02-28,43150.0,2.1204
2007-03-01,43886.0,2.1214
2007-03-02,43518.0,2.131
2007-03-05,42370.0,2.1431
2007-03-06,41192.0,2.1171
2007-03-07,43224.0,2.12
2007-03-08,42672.0,2.108
2007-03-09,43466.0,2.0976
2007-03-12,44133.0,2.0875
2007-03-13,44249.0,2.1125
2007-03-14,42749.0,2.09
2007-03-15,43289.0,2.0934
2007-03-16,43278.0,2.093
2007-03-19,42734.0,2.0777
2007-03-20,43713.0,2.0775
2007-03-21,44350.0,2.0545
2007-03-22,45631.0,2.0611
2007-03-23,45425.0,2.063
2007-03-26,45533.0,2.0602
2007-03-27,45646.0,2.0685
2007-03-28,45204.0,2.068
2007-03-29,44493.0,2.039
2007-03-30,45355.0,2.059
2007-04-02,45805.0,2.047
2007-04-03,45601.0,2.0365
2007-04-04,46290.0,2.0355
2007-04-05,46555.0,2.0316
2007-04-09,46650.0,2.024
2007-04-10,46855.0,2.0272
2007-04-11,47173.0,2.0377
2007-04-12,46941.0,2.0305
2007-04-13,47347.0,2.0206
2007-04-16,47925.0,2.0335
2007-04-17,48923.0,2.036
2007-04-18,48760.0,2.033
2007-04-19,48705.0,2.029
2007-04-20,48763.0,2.0259
2007-04-23,49409.0,2.0352
2007-04-24,49162.0,2.033
2007-04-25,49072.0,2.0185
2007-04-26,49678.0,2.0345
2007-04-27,49067.0,2.0318
2007-04-30,49222.0,2.0348
2007-05-02,48955.0,2.023
2007-05-03,49472.0,2.027
2007-05-04,50218.0,2.036
2007-05-07,50591.0,2.0212
2007-05-08,50276.0,2.0221
2007-05-09,50277.0,2.0179
2007-05-10,51298.0,2.0231
2007-05-11,50235.0,2.0178
2007-05-14,50910.0,2.008
2007-05-15,50511.0,1.9815
2007-05-16,50518.0,1.9525
2007-05-17,51741.0,1.951
2007-05-18,51633.0,1.9585
2007-05-21,52078.0,1.9381
2007-05-22,52424.0,1.9431
2007-05-23,52210.0,1.9511
2007-05-24,51813.0,1.9677
2007-05-25,50541.0,1.9511
2007-05-28,51616.0,1.9428
2007-05-29,52121.0,1.9491
2007-05-30,51706.0,1.941
2007-05-31,52536.0,1.9205
2007-06-01,52271.0,1.9027
2007-06-04,53423.0,1.9272
2007-06-05,53245.0,1.9447
2007-06-06,53162.0,1.9509
2007-06-08,52045.0,1.9602
2007-06-11,52324.0,1.9411
2007-06-12,52776.0,1.946
2007-06-13,51799.0,1.9453
2007-06-14,53011.0,1.9271
2007-06-15,53723.0,1.912
2007-06-18,54519.0,1.9049
2007-06-19,54730.0,1.908
2007-06-20,54644.0,1.928
2007-06-21,54030.0,1.9211
2007-06-22,54644.0,1.9428
2007-06-25,54270.0,1.9506
2007-06-26,54045.0,1.9527
2007-06-27,53852.0,1.9436
2007-06-28,54154.0,1.9209
2007-06-29,54150.0,1.929
2007-07-02,54396.0,1.915
2007-07-03,55371.0,1.9099
2007-07-04,55698.0,1.9101
2007-07-05,55696.0,1.914
2007-07-06,55932.0,1.903
2007-07-10,56444.0,1.892
2007-07-11,55882.0,1.891
2007-07-12,56380.0,1.8732
2007-07-13,57613.0,1.8622
2007-07-16,57644.0,1.8699
2007-07-17,57376.0,1.859
2007-07-18,57660.0,1.86
2007-07-19,57556.0,1.8595
2007-07-20,58125.0,1.8561
2007-07-23,57443.0,1.84
2007-07-24,58036.0,1.8619
2007-07-25,55797.0,1.8625
2007-07-26,55998.0,1.928
2007-07-27,53893.0,1.8941
2007-07-30,52925.0,1.876
2007-07-31,54602.0,1.882
2007-08-01,54170.0,1.892
2007-08-02,54245.0,1.8749
2007-08-03,54697.0,1.9001
2007-08-06,52846.0,1.9127
2007-08-07,53092.0,1.904
2007-08-08,53804.0,1.8851
2007-08-09,55213.0,1.926
2007-08-10,53431.0,1.9487
2007-08-13,52647.0,1.942
2007-08-14,52434.0,1.984
2007-08-15,50912.0,2.0301
2007-08-16,49281.0,2.0941
2007-08-17,48026.0,2.0241
2007-08-20,48561.0,2.028
2007-08-21,49208.0,2.0339
2007-08-22,49815.0,2.012
2007-08-23,51745.0,1.988
2007-08-24,51845.0,1.9422
2007-08-27,52995.0,1.9468
2007-08-28,53072.0,2.002
2007-08-29,51648.0,1.9635
2007-08-30,52728.0,1.9742
2007-08-31,52874.0,1.9681
2007-09-03,54641.0,1.96
2007-09-04,54834.0,1.9546
2007-09-05,55243.0,1.9738
2007-09-06,54413.0,1.9515
2007-09-10,54554.0,1.9486
2007-09-11,52660.0,1.927
2007-09-12,53922.0,1.9076
2007-09-13,53883.0,1.9043
2007-09-14,54909.0,1.901
2007-09-17,54671.0,1.9178
2007-09-18,54351.0,1.8745
2007-09-19,56675.0,1.8662
2007-09-20,57263.0,1.876
2007-09-21,56919.0,1.868
2007-09-24,57799.0,1.87
2007-09-25,58717.0,1.8584
2007-09-26,58859.0,1.846
2007-09-27,59713.0,1.8419
2007-09-28,61054.0,1.833
2007-10-01,60465.0,1.811
2007-10-02,62341.0,1.833
2007-10-03,62021.0,1.8377
2007-10-04,60102.0,1.824
2007-10-05,60408.0,1.803
2007-10-08,62319.0,1.8175
2007-10-09,62661.0,1.802
2007-10-10,63550.0,1.7996
2007-10-11,63197.0,1.7985
2007-10-15,62456.0,1.813
2007-10-16,62965.0,1.818
2007-10-17,61720.0,1.815
2007-10-18,63192.0,1.785
2007-10-19,63270.0,1.8028
2007-10-22,60884.0,1.817
2007-10-23,61214.0,1.7968
2007-10-24,62693.0,1.7955
2007-10-25,62628.0,1.7801
2007-10-26,62346.0,1.7689
2007-10-29,64275.0,1.7565
2007-10-30,65044.0,1.751
2007-10-31,64385.0,1.7368
2007-11-01,65317.0,1.7476
2007-11-05,64049.0,1.7558
2007-11-06,62967.0,1.74
2007-11-07,64503.0,1.7505
2007-11-08,63503.0,1.744
2007-11-09,63571.0,1.7464
2007-11-12,64321.0,1.7937
2007-11-13,61526.0,1.7508
2007-11-14,62919.0,1.7418
2007-11-16,64634.0,1.7465
2007-11-19,64609.0,1.7671
2007-11-21,62335.0,1.7774
2007-11-22,60582.0,1.7795
2007-11-23,60662.0,1.8028
2007-11-26,60973.0,1.8597
2007-11-27,59067.0,1.8362
2007-11-28,59432.0,1.7853
2007-11-29,61720.0,1.7884
2007-11-30,62157.0,1.7982
2007-12-03,63018.0,1.796
2007-12-04,63203.0,1.811
2007-12-05,63483.0,1.7965
2007-12-06,64929.0,1.7691
2007-12-07,65789.0,1.7588
2007-12-10,65642.0,1.7617
2007-12-11,65448.0,1.7813
2007-12-12,64512.0,1.7758
2007-12-13,64735.0,1.7819
2007-12-14,62868.0,1.7967
2007-12-17,62445.0,1.816
2007-12-18,59832.0,1.8075
2007-12-19,61108.0,1.8004
2007-12-20,61724.0,1.8061
2007-12-21,61725.0,1.7887
2007-12-26,63101.0,1.768
2007-12-27,64287.0,1.7638
2007-12-28,63776.0,1.7817
2008-01-02,63885.0,1.7629
2008-01-03,62814.0,1.751
2008-01-04,62898.0,1.7565
2008-01-07,61054.0,1.773
2008-01-08,60771.0,1.7658
2008-01-09,62078.0,1.7732
2008-01-10,62677.0,1.758
2008-01-11,63514.0,1.7476
2008-01-14,61950.0,1.7313
2008-01-15,62180.0,1.7532
2008-01-16,59906.0,1.7755
2008-01-17,58773.0,1.793
2008-01-18,57039.0,1.7888
2008-01-21,57503.0,1.833
2008-01-22,53705.0,1.7902
2008-01-23,56098.0,1.818
2008-01-24,54242.0,1.7864
2008-01-28,57457.0,1.7828
2008-01-29,58597.0,1.7806
2008-01-30,59522.0,1.78
2008-01-31,60288.0,1.7588
2008-02-01,59491.0,1.746
2008-02-06,61076.0,1.7601
2008-02-07,58965.0,1.7584
2008-02-08,58967.0,1.771
2008-02-11,59081.0,1.7565
2008-02-12,60645.0,1.75
2008-02-13,61802.0,1.7447
2008-02-14,62595.0,1.7489
2008-02-15,61803.0,1.7535
2008-02-18,61292.0,1.7403
2008-02-19,62801.0,1.734
2008-02-20,62292.0,1.7163
2008-02-21,63748.0,1.708
2008-02-22,63780.0,1.7067
2008-02-25,64605.0,1.703
2008-02-26,64994.0,1.6837
2008-02-27,65178.0,1.6714
2008-02-28,65495.0,1.6722
2008-02-29,65553.0,1.6914
2008-03-03,63496.0,1.6697
2008-03-04,64486.0,1.6727
2008-03-05,63653.0,1.6624
2008-03-06,64631.0,1.6935
2008-03-07,62973.0,1.6873
2008-03-10,61869.0,1.7051
2008-03-11,60006.0,1.6903
2008-03-12,62378.0,1.6737
2008-03-13,62175.0,1.6903
2008-03-14,62280.0,1.7147
2008-03-17,61987.0,1.7249
2008-03-18,60040.0,1.687
2008-03-19,61936.0,1.7245
2008-03-20,58818.0,1.7318
2008-03-24,58994.0,1.7457
2008-03-25,59820.0,1.7356
2008-03-26,61234.0,1.7284
2008-03-27,61418.0,1.7396
2008-03-28,60762.0,1.7447
2008-03-31,60449.0,1.7564
2008-04-01,60965.0,1.7399
2008-04-02,62775.0,1.7265
2008-04-03,63367.0,1.7192
2008-04-04,64177.0,1.7095
2008-04-07,64447.0,1.7072
2008-04-08,64180.0,1.695
2008-04-09,64540.0,1.6919
2008-04-10,63475.0,1.6881
2008-04-11,63526.0,1.6905
2008-04-14,62592.0,1.6895
2008-04-15,62151.0,1.6787
2008-04-16,62625.0,1.6642
2008-04-17,64150.0,1.6547
2008-04-18,64554.0,1.668
2008-04-22,64922.0,1.6576
2008-04-23,65413.0,1.653
2008-04-24,64946.0,1.675
2008-04-25,64576.0,1.667
2008-04-28,65191.0,1.6868
2008-04-29,65678.0,1.7058
2008-04-30,63826.0,1.6622
2008-05-02,67869.0,1.649
2008-05-05,69366.0,1.653
2008-05-06,70175.0,1.657
2008-05-07,70201.0,1.6842
2008-05-08,69021.0,1.6966
2008-05-09,69722.0,1.685
2008-05-12,69646.0,1.6627
2008-05-13,70422.0,1.6644
2008-05-14,70495.0,1.6681
2008-05-15,70031.0,1.6523
2008-05-16,71496.0,1.6406
2008-05-19,72767.0,1.6505
2008-05-20,73445.0,1.6504
2008-05-21,73508.0,1.6573
2008-05-23,72295.0,1.66
2008-05-26,71452.0,1.6575
2008-05-27,71629.0,1.667
2008-05-28,70995.0,1.6516
2008-05-29,73154.0,1.6377
2008-05-30,71798.0,1.6265
2008-06-02,72593.0,1.625
2008-06-03,71897.0,1.6332
2008-06-04,70012.0,1.6293
2008-06-05,68674.0,1.6263
2008-06-06,71208.0,1.6335
2008-06-09,69786.0,1.6254
2008-06-10,69275.0,1.6438
2008-06-11,67775.0,1.64
2008-06-12,66798.0,1.6342
2008-06-13,67326.0,1.6353
2008-06-16,67206.0,1.6229
2008-06-17,67284.0,1.6108
2008-06-18,68431.0,1.6071
2008-06-19,67090.0,1.6069
2008-06-20,66584.0,1.606
2008-06-23,64622.0,1.613
2008-06-24,64636.0,1.6048
2008-06-25,64173.0,1.5907
2008-06-26,65804.0,1.602
2008-06-27,63951.0,1.595
2008-06-30,64326.0,1.6041
2008-07-01,65018.0,1.5978
2008-07-02,63397.0,1.609
2008-07-03,61094.0,1.6095
2008-07-04,59266.0,1.607
2008-07-07,59372.0,1.5995
2008-07-08,59081.0,1.6102
2008-07-10,59528.0,1.6056
2008-07-11,60256.0,1.601
2008-07-14,60156.0,1.5974
2008-07-15,60715.0,1.5934
2008-07-16,61018.0,1.5959
2008-07-17,62063.0,1.6001
2008-07-18,60106.0,1.5895
2008-07-21,60002.0,1.5822
2008-07-22,60772.0,1.5793
2008-07-23,59646.0,1.5829
2008-07-24,59425.0,1.5777
2008-07-25,57420.0,1.5732
2008-07-28,57207.0,1.5747
2008-07-29,56869.0,1.5692
2008-07-30,58069.0,1.5611
2008-07-31,59998.0,1.567
2008-08-01,59505.0,1.5598
2008-08-04,57619.0,1.5596
2008-08-05,55609.0,1.5735
2008-08-06,56473.0,1.5776
2008-08-07,57546.0,1.5975
2008-08-08,57018.0,1.6076
2008-08-11,56590.0,1.6271
2008-08-12,54721.0,1.6189
2008-08-13,54509.0,1.6099
2008-08-14,54573.0,1.6238
2008-08-15,55137.0,1.6397
2008-08-18,54252.0,1.6402
2008-08-19,53326.0,1.6235
2008-08-20,53641.0,1.6208
2008-08-21,55380.0,1.61
2008-08-22,55933.0,1.6275
2008-08-25,55854.0,1.6308
2008-08-26,54477.0,1.6289
2008-08-27,54366.0,1.6233
2008-08-28,55516.0,1.6348
2008-08-29,56388.0,1.63
2008-09-01,55665.0,1.6469
2008-09-02,55161.0,1.6558
2008-09-03,54414.0,1.6789
2008-09-04,53527.0,1.7139
2008-09-05,51404.0,1.715
2008-09-08,51940.0,1.7408
2008-09-09,50711.0,1.771
2008-09-10,48439.0,1.788
2008-09-11,49629.0,1.8011
2008-09-12,51267.0,1.7824
2008-09-15,52386.0,1.8125
2008-09-16,48404.0,1.8253
2008-09-17,49218.0,1.8904
2008-09-18,45909.0,1.896
2008-09-19,48424.0,1.8298
2008-09-22,53055.0,1.8065
2008-09-23,51537.0,1.8445
2008-09-24,49598.0,1.8544
2008-09-25,49848.0,1.826
2008-09-26,51824.0,1.8445
2008-09-29,50743.0,1.9613
2008-09-30,46026.0,1.9066
2008-10-01,49538.0,1.9234
2008-10-02,49805.0,2.0222
2008-10-03,46155.0,2.0472
2008-10-06,44502.0,2.1555
2008-10-07,42104.0,2.311
2008-10-08,40137.0,2.3157
2008-10-09,38594.0,2.2677
2008-10-10,37079.0,2.313
2008-10-13,35609.0,2.128
2008-10-14,40833.0,2.0772
2008-10-15,41567.0,2.2305
2008-10-16,36835.0,2.13
2008-10-17,36440.0,2.1215
2008-10-20,36401.0,2.1115
2008-10-21,39440.0,2.246
2008-10-22,39043.0,2.3797
2008-10-23,35069.0,2.266
